,id,name,effect,god,rarity,tribe,mana,attack,health,type,live,set,collectable
708,1020,Zealous March,"Summon up to six 2/2 Acolytes and give them protected.<br>For each Acolyte not summoned, heal your god for 4.",light,rare,"{'String': '', 'Valid': False}",8,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
709,1021,Penitence,"Transform an enemy creature with 4 or more attack into a 2/2 Acolyte. Gain control of the Acolyte. It gains frontline, protected and ward.",light,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
710,1023,Mercenary Troop,Add 3 randomised warriors to your hand.,war,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
711,1037,Oni Spellsword,"Ward.<br>After you play a card, this creature gets +1 strength, and the friendly creature with lowest health gains ward.",magic,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
712,1071,Pyrrhic Adolescent,Creatures damaged by this creature get burn +1.,neutral,rare,"{'String': 'dragon', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
713,1073,Dwarf Atlant,Roar: Deal 1 damage to an enemy creature.,neutral,common,"{'String': 'atlantean', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,core,True
714,1075,Solemn Lecturer,Roar: Put an enemy to sleep.,neutral,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,core,True
715,1082,Tribal Orc,"Roar: If you control two other creatures, this creature gets +1 strength.",neutral,common,"{'String': 'wild', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,core,True
716,1101,Wildfire,"Deal 2 damage to each creature.<br>Each creature that survives gains burn +1 or confused, chosen randomly.",nature,epic,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
717,1114,Redfume Serum,Give a friendly creature +5/+5 and burn +1.,war,epic,"{'String': '', 'Valid': False}",5,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
718,1122,Mana Toad,Afterlife: Unlock a mana lock.,magic,common,"{'String': 'wild', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,core,True
719,1123,Guerilla Training,"Give a creature: ""At the end of your turn, gain +3 strength.""",nature,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
720,890,Frumentarii Instigator,Roar: Draw a card for <br>each other Guild creature <br>on the board.,neutral,rare,"{'String': 'guild', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
721,891,Desert Mercenary,Roar: Reduce to 1 the cost of each Guild creature in your hand with cost 2 or 3.,neutral,epic,"{'String': 'guild', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
722,892,Diligent Architect,"Roar: Delve a Structure,<br>add it to your hand, and<br>give it +2 health.",neutral,common,"{'String': 'guild', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
723,893,Parthene Guardian,Frontline. <br>Roar: Summon a Parthene Guardian. <br>Afterlife: Give ward to each friendly Olympian.,neutral,rare,"{'String': 'olympian', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
724,894,Satyr Outcast,"Roar: Give ward to your god, and gain 1 favor.",neutral,common,"{'String': 'mystic', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
725,895,Militant Extortionist,Roar: Steal 2 favor from your opponent.,neutral,common,"{'String': 'guild', 'Valid': True}",1,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
726,896,Foreign Diplomat,Roar: You gain 3 favor. Your opponent gains 1 favor.,neutral,common,"{'String': 'guild', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
727,898,Injured Hetairoi,"After this creature is<br>healed, gain 2 favor.<br>Roar: Deal 2 damage <br>to this creature.",neutral,common,"{'String': 'guild', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
728,899,Thebian Strategos,Frontline. <br>Ability: Gain 7 favor.,neutral,common,"{'String': 'olympian', 'Valid': True}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
729,900,Student of Truth,"After you draw a card,<br>gain 3 favor.",neutral,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
730,901,Student of Society,"After you summon a creature, gain 3 favor.",neutral,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
731,902,Student of Blades,"After a friendly creature attacks, gain 3 favor.",neutral,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
732,903,Pious Giant,"Roar: If you have 20 favor or more, lose 20 favor and<br>give +3/+3 to this creature.",neutral,epic,"{'String': '', 'Valid': False}",6,"{'Int64': 6, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
733,904,Ghostly Chariot,"After either player summons a creature, you gain 2 favor.<br>Afterlife: If you have 40 favor<br>or more, summon<br>a Ghostly Chariot.",neutral,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
734,905,Reef Raider,"At the end of your turn, if you have more favor than your opponent, deal 3 damage to the enemy creature with the least health.",neutral,epic,"{'String': '', 'Valid': False}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
735,906,Guardian of the Underworld,Frontline.<br>Roar: Deal X damage to your god where X is the number<br>of creatures in your<br>opponent's void.,death,rare,"{'String': 'nether', 'Valid': True}",8,"{'Int64': 13, 'Valid': True}","{'Int64': 17, 'Valid': True}",creature,true,trial,True
736,907,Shadow of Lethenon,"At the end of your turn, this creature gains hidden.<br>At the start of your turn, this creature deals 1 damage to the opposing god.",deception,rare,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
737,908,Dragon of the First Pillar,"At the start of your turn, give +1 strength to each friendly creature.<br>Roar: This creature gains one —<br>• backline and +2 strength, or<br>• frontline and +4 health.",light,rare,"{'String': 'dragon', 'Valid': True}",7,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,trial,True
738,909,Antemion's Reflection,"Roar: This creature gains blitz, if any enemy creature has blitz. Repeat for godblitz, deadly, flank, twin strike, regen, ward, and protected.",magic,rare,"{'String': 'aether', 'Valid': True}",5,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,trial,True
739,910,Arkmonian Hydra,"Confused. Roar: Summon a 3/2 Hydra Head with regen 1.<br>After a Hydra Head dies, summon two of them.",nature,rare,"{'String': 'wild', 'Valid': True}",7,"{'Int64': 6, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,trial,True
740,911,Tartessian Mob,"Roar: Summon two copies<br>of this creature.<br>Afterlife: Deal damage equal to this creature's strength, split randomly among all enemy creatures.",war,epic,"{'String': 'olympian', 'Valid': True}",7,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,trial,True
741,912,Tartessian Pear,"After a friendly creature attacks, give +1/+1 to a friendly creature with the lowest strength.<br>At the end of the turn, remove 1 durability from this relic.",war,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 0, 'Valid': True}","{'Int64': 3, 'Valid': True}",weapon,true,trial,True
742,913,Ludia's Deception,"Target an opponent.<br>Look at their hand, and <br>shuffle one of their cards into their deck.<br>Both players draw a card.",deception,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,trial,True
743,1019,Antimagic Wards,Add a mana lock to your opponent's mana gems.,war,common,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,core,True
744,1074,Pyrrhic Hatchling,Creatures damaged by this creature get burn +1.,neutral,rare,"{'String': 'dragon', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,core,True
745,947,Fenris Berserker,"After this creature attacks a god, destroy their relic.",war,common,"{'String': 'viking', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
746,948,Divine Messenger,"Roar: If you have 80 favor or more, give +5/+5 to each creature in your deck.",neutral,epic,"{'String': 'aether', 'Valid': True}",7,"{'Int64': 7, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,trial,True
747,949,Dragonkin Caller,Roar: Pull a random<br>Dragon from your deck<br>into your hand.,neutral,rare,"{'String': 'mystic', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,trial,True
748,950,Manticore Hulk,,neutral,common,"{'String': 'nether', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,trial,True
749,1,Nethergram,Summon three random creatures that cost 3 mana or less from your void. Give them +1/+1.,death,rare,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
750,2,Siren of the Grave,Roar: Obliterate a card in your hand.<br>Afterlife: All enemy creatures go to sleep.,death,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
751,4,Influential Incubus,"Roar: For every three Nethers in your deck, this creature gets +1 health and deals 1 damage to both gods.",neutral,epic,"{'String': 'nether', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
752,7,Broken Harvester,"At the start of your turn, this creature attacks a random valid target.",neutral,rare,"{'String': 'atlantean', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
753,36,Natural Selection,Target friendly creature gains an extra attack this turn and attacks a random enemy creature.<br>Add a random Nature card to your hand.,nature,rare,"{'String': '', 'Valid': False}",2,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
754,41,Pocket Channeler,Spell boost +2.,magic,common,"{'String': '', 'Valid': False}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
755,42,Dread Pirate,Roar: Give +1/-1 to a creature.,neutral,common,"{'String': '', 'Valid': False}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
756,43,Simple Satyr,"At the end of your turn, heal your god for 2.",nature,common,"{'String': 'mystic', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
757,55,Boost Walker,Burn 1.<br>Roar: Give another Atlantean twin strike and +2/+2.,neutral,epic,"{'String': 'atlantean', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
758,103,Shadow Prince,"Whenever your opponent plays a spell, draw two cards.",magic,legendary,"{'String': 'nether', 'Valid': True}",7,"{'Int64': 5, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
759,113,Anhotep the Embalmer,"Roar: Pick a card in your hand that costs no more than your total unlocked mana gems. Take its mana cost in damage, and reduce its cost to 0 this turn.",death,legendary,"{'String': 'anubian', 'Valid': True}",7,"{'Int64': 8, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,genesis,True
760,119,Golden Harpe,"At the end of your turn, summon a 1/1 Injured Soldier with frontline. At the start of your opponent's turn, this heals all friendly characters for 1 and loses 1 durability.",light,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 3, 'Valid': True}",weapon,true,genesis,True
761,139,Gentle Monk,Roar: Set an enemy creature's strength to 1.,light,common,"{'String': '', 'Valid': False}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
762,142,Chainflip,"Deal 10 damage to target enemy creature.<br>At the end of the turn, your opponent summons a random creature from their void.",magic,rare,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
763,156,Dwarven Smiths,Roar: Give a relic in your hand +1 durability.,war,epic,"{'String': 'viking', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
764,166,The Nether Prince,"At the end of your turn, obliterate a random card in your hand then add a random rune to your hand.",neutral,legendary,"{'String': 'nether', 'Valid': True}",6,"{'Int64': 7, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,genesis,True
765,181,Daemonic Offering,Destroy target friendly creature. Summon two random anims. They gain the tribe Nether.,death,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
766,185,Aquatic Torturer,"Can't attack gods.<br>Roar: If you control another Atlantean, your Atlanteans gain flank and this creature loses ""can't attack gods.""",neutral,common,"{'String': 'atlantean', 'Valid': True}",5,"{'Int64': 6, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
767,191,Roadside Outfitter,"At the end of your turn, give +1/+1 to each creature in your hand.",war,rare,"{'String': 'guild', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
768,192,Actuary of War,Roar: Give +1/+1 to a creature in your hand for every six creatures in all players' voids.,war,rare,"{'String': '', 'Valid': False}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
769,194,Raving Fan,"After you use your god power, Raving Fan gets +2 strength.",neutral,rare,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
770,195,Cyclops,"After Cyclops attacks a creature, deal 1 damage to each other creature.",war,rare,"{'String': 'wild', 'Valid': True}",6,"{'Int64': 5, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
771,196,Master Tactician,Protected.<br>Roar: All other friendly creatures gain flank until end of turn.,war,rare,"{'String': 'viking', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
772,197,Returned Einherjar,"When this creature attacks, give a random other friendly creature +2/+1. If it is a Viking, give it +3/+1 instead.",war,rare,"{'String': 'viking', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
773,198,"War, Incarnate","Roar: Equip Orax, Shield of Pain. Change your god power to Ruin.",war,legendary,"{'String': '', 'Valid': False}",7,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
774,199,Shadow Scryer,"Protected. Ward.<br>At the start of your turn, foresee 1.",magic,common,"{'String': 'mystic', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
775,205,Contagious Ghoul,Roar: Pull the top card of your deck into your void.,death,common,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
776,206,Leviathan Hunter,"Roar: Equip a 1/1 Barbed Hook. If you control another Viking, equip a 1/2 Barbed Hook instead.",neutral,common,"{'String': 'viking', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
777,207,Peculiar Spellwyrm,Roar: Your opponent randomly pulls a spell from their deck. Reduce the cost of the spell to 1.,neutral,legendary,"{'String': 'dragon', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
778,208,Thresher Bug,"Confused.<br>After this creature attacks a creature, deal 2 damage to a random enemy creature.",nature,common,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
779,210,Fallen Aether,"Roar: If you have an Aether in your hand, give a Nether +1/+1.",neutral,common,"{'String': 'nether', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
780,211,Deathsworn Raider,Roar: Give +2/+1 to a friendly Viking.,war,common,"{'String': 'viking', 'Valid': True}",3,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
781,212,"Alexis, Archon's Sword",Roar: Summon five 2/2 Acolytes and give them frontline.,light,legendary,"{'String': '', 'Valid': False}",8,"{'Int64': 5, 'Valid': True}","{'Int64': 7, 'Valid': True}",creature,true,genesis,True
782,213,Prodigious Armourer,"Backline.<br>At the end of your turn, give +1 health to another random friendly creature.",war,common,"{'String': 'guild', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
783,214,Shrine of Sothek,"At the end of your turn, add a random Nature card to your hand.",nature,rare,"{'String': 'structure', 'Valid': True}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
784,215,Millenium Matryoshka,Afterlife: Summon a random anim.,neutral,common,"{'String': 'atlantean', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
785,946,Valknir Zealot,Roar: Gain 1 favor.,war,common,"{'String': 'viking', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,trial,True
786,217,Grass Roots,Transform a random enemy creature into a 0/5 Overgrown Golem with frontline and regen 5.,nature,epic,"{'String': '', 'Valid': False}",3,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
787,218,Proud Conscriptor,Afterlife: Summon two 1/1 Amazon Recruits.,nature,epic,"{'String': 'amazon', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
788,219,Nimble Pixie,Flank.<br>Roar: Summon a Nimble Pixie.,neutral,common,"{'String': 'amazon', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
789,220,Field Nurse,"At the end of each turn, heal 2 to a random friendly injured creature.",light,common,"{'String': '', 'Valid': False}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
790,221,Sit Down,"Set a creature's strength to 0.<br>At the start of your next turn, set it to its base value.",light,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
791,222,Bast's Claws,"Godblitz.<br>Whenever you attack, give +1/+1 to a random creature in your hand.",war,rare,"{'String': '', 'Valid': False}",6,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",weapon,true,genesis,True
792,223,Tithe Collector,"Whenever you summon a creature, heal your god for 1.",light,common,"{'String': 'guild', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
793,225,Deathwish Thanetar,This creature costs 1 less for each damage your god has taken.,neutral,epic,"{'String': 'nether', 'Valid': True}",16,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
794,226,Conniving Djinn,Burn 1.<br>Roar: Give burn +1 to an enemy creature.,neutral,common,"{'String': '', 'Valid': False}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
795,228,Empire's Footman,"Roar: This creature gains +2 strength if you have an Olympian in your void. If you have three or more, it also gains protected.",neutral,rare,"{'String': 'olympian', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
796,229,Phalanx Champion,Frontline.<br>Roar: Gain +1 health for every two Olympians in your void.,light,rare,"{'String': 'olympian', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
797,230,Canopic Hoarder,Roar: Select two different creatures in your void. Trigger their afterlife abilities.,death,rare,"{'String': 'anubian', 'Valid': True}",5,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
798,231,Pyramid Warden,Frontline.<br>Afterlife: Your opponent summons a random creature from their void.,neutral,rare,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
799,232,Unruly Shredder,"After this creature takes damage, draw a card, and obliterate a random card in your hand.",neutral,rare,"{'String': 'atlantean', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
800,233,Sonic Juggernaut,Roar: Remove frontline from a creature.,neutral,rare,"{'String': 'atlantean', 'Valid': True}",5,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
801,234,Guardian of the Gates,Roar: Unlock a mana lock. Give ward to your god.,magic,legendary,"{'String': 'mystic', 'Valid': True}",3,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
802,235,Wind-Up Roller,Roar: You and your opponent draw a card.,neutral,rare,"{'String': 'atlantean', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
803,236,Stun Gun Construct,Roar: Confuse an enemy creature.,neutral,rare,"{'String': 'atlantean', 'Valid': True}",4,"{'Int64': 4, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
804,237,Field Martyr,Roar: This creature gains +1/+1 for each other friendly creature.,neutral,rare,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 0, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
805,238,Outcast Amazon,Roar: Delve a new common god power from your god. It replaces your god power. (You can only use a god power once per turn.),neutral,rare,"{'String': 'amazon', 'Valid': True}",3,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
806,239,Bonepact Hunter,Roar: Give a friendly Amazon +3 strength.,neutral,rare,"{'String': 'amazon', 'Valid': True}",4,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
807,240,Spelljam Shaman,"After your opponent plays a spell, add a random Nature card to your hand.",nature,rare,"{'String': 'amazon', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
808,242,Advocate of Brilliance,Spell boost +1.<br>Roar: Draw a card.,magic,rare,"{'String': 'aether', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
809,243,Leywraith,Roar: Target two creatures. Deal 1 damage to enemy creatures; give friendly creatures +1/+1.,neutral,rare,"{'String': 'nether', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
810,244,Aetherfuel Alchemist,"At the end of your turn, draw a card for each spell cast this turn.",neutral,rare,"{'String': 'mystic', 'Valid': True}",6,"{'Int64': 4, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
811,245,Pyrrhic Incantation,Give target creature burn +14.<br>Deal 3 damage to your god.,death,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
812,246,Trojan Golem,Frontline.<br>Afterlife: Summon a 1/1 Injured Soldier with frontline.,neutral,rare,"{'String': 'olympian', 'Valid': True}",2,"{'Int64': 2, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
813,247,Dragon Tooth Warrior,"After this creature survives damage, summon a copy with half health (rounded down).",neutral,rare,"{'String': '', 'Valid': False}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
814,248,Reflection Elementalist,Ward.<br>Roar: Transform a friendly creature into a Reflection Elementalist.,neutral,rare,"{'String': 'mystic', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 4, 'Valid': True}",creature,true,genesis,True
815,249,Netherborne Binder,Afterlife: Heal your opponent's god for 3.,neutral,rare,"{'String': 'nether', 'Valid': True}",1,"{'Int64': 2, 'Valid': True}","{'Int64': 3, 'Valid': True}",creature,true,genesis,True
816,250,Three's a Crowd,Pull two random enemy creatures from the board into their controller's hand.<br>Summon a 3/2 golem.,deception,epic,"{'String': '', 'Valid': False}",6,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
817,251,Flying Carpet,"Roar: Pick one –<br>· This creature gains ward, or<br>· Foresee 1.",magic,common,"{'String': 'mystic', 'Valid': True}",1,"{'Int64': 3, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
818,253,Wasteful Shax,"Regen 2.<br>At the end of your opponents turn, obliterate a random creature in your hand. Destroy Wasteful Shax if you cannot.",death,common,"{'String': 'nether', 'Valid': True}",2,"{'Int64': 3, 'Valid': True}","{'Int64': 6, 'Valid': True}",creature,true,genesis,True
819,254,Primal Guidance,"Deal 2 damage to a random enemy creature. If you control an Amazon, deal 3 damage instead.",nature,common,"{'String': '', 'Valid': False}",1,"{'Int64': 0, 'Valid': False}","{'Int64': 0, 'Valid': False}",spell,true,genesis,True
820,255,Master of Indulgences,Roar: This creature swaps health with another creature.,light,common,"{'String': 'guild', 'Valid': True}",4,"{'Int64': 2, 'Valid': True}","{'Int64': 2, 'Valid': True}",creature,true,genesis,True
821,256,Burrowing Scarab,Afterlife: Both players draw two cards.,death,common,"{'String': 'anubian', 'Valid': True}",2,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
822,257,La Bolefuego,"Roar: Pull all spells in your opponent's hand onto the top of their deck. <br>For each spell moved, give them a Rune Of Sight.",neutral,legendary,"{'String': 'aether', 'Valid': True}",5,"{'Int64': 3, 'Valid': True}","{'Int64': 5, 'Valid': True}",creature,true,genesis,True
823,259,Warden of Kauket,"Whenever your god takes damage, deal 2 damage to each other creature.",neutral,common,"{'String': 'anubian', 'Valid': True}",8,"{'Int64': 3, 'Valid': True}","{'Int64': 12, 'Valid': True}",creature,true,genesis,True
824,260,Avatar of War,"Leech.<br>Roar: Equip 5/2 Sentient Flameblades with godblitz and ""After you attack, heal your god for 5.""",war,legendary,"{'String': '', 'Valid': False}",8,"{'Int64': 8, 'Valid': True}","{'Int64': 8, 'Valid': True}",creature,true,genesis,True
825,261,Blessed Jackalope,Roar: Heal each other friendly creature for 4.,light,common,"{'String': 'wild', 'Valid': True}",1,"{'Int64': 1, 'Valid': True}","{'Int64': 1, 'Valid': True}",creature,true,genesis,True
